fxo_id,lei,company,fiscal_year,concept,period_type,value_eur,decimals,looks_like_revenue,company_has_ifrs_revenue,bank_or_insurer
95980020140005582721-2023-12-31-ESEF-ES-0,95980020140005582721,ACERINOX SA,2023,acerinox:AjustePorHiperinflacion,duration,1028000,-3,false,true,false
95980020140005582721-2023-12-31-ESEF-ES-0,95980020140005582721,ACERINOX SA,2023,acerinox:DividendoACuenta,instant,-77261000,-3,false,true,false
95980020140005582721-2023-12-31-ESEF-ES-0,95980020140005582721,ACERINOX SA,2023,acerinox:DividendosACuenta,duration,-77261000,-3,false,true,false
95980020140005582721-2023-12-31-ESEF-ES-0,95980020140005582721,ACERINOX SA,2023,acerinox:ImputacionDeSubvenciones,duration,-9186000,-3,false,true,false
95980020140005582721-2023-12-31-ESEF-ES-0,95980020140005582721,ACERINOX SA,2023,acerinox:ResultadoPorEnajenacionDeInstrumentosFinancieros,duration,0,-3,false,true,false
95980020140005582721-2024-12-31-ESEF-ES-0,95980020140005582721,ACERINOX SA,2024,acerinox:AdquisicionDependienteNetaDeEfectivoAdquirido,duration,709289000.0,-3,false,true,false
95980020140005582721-2024-12-31-ESEF-ES-0,95980020140005582721,ACERINOX SA,2024,acerinox:AdquisicionParticipacionesMinoritariasSociosExternos,duration,681000.0,-3,false,true,false
95980020140005582721-2024-12-31-ESEF-ES-0,95980020140005582721,ACERINOX SA,2024,acerinox:AjustePorHiperinflacion,duration,1406000.0,-3,false,true,false
95980020140005582721-2024-12-31-ESEF-ES-0,95980020140005582721,ACERINOX SA,2024,acerinox:DividendoACuenta,instant,77286000.0,-3,false,true,false
95980020140005582721-2024-12-31-ESEF-ES-0,95980020140005582721,ACERINOX SA,2024,acerinox:DividendosACuenta,duration,-77286000.0,-3,false,true,false
95980020140005582721-2024-12-31-ESEF-ES-0,95980020140005582721,ACERINOX SA,2024,acerinox:ImputacionDeSubvenciones,duration,-7689000.0,-3,false,true,false
95980020140005582721-2024-12-31-ESEF-ES-0,95980020140005582721,ACERINOX SA,2024,acerinox:OtrosCobrospagosPorDesinversiones,duration,-16778000.0,-3,false,true,false
95980020140005582721-2024-12-31-ESEF-ES-0,95980020140005582721,ACERINOX SA,2024,acerinox:ResultadoPorEnajenacionDeInstrumentosFinancieros,duration,-146064000.0,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:AdquisicionDeOtrosActivos,duration,-267000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:AdquisicionDeParticipacionesEnEmpresasDelGrupoAsociadasYUnidadesDeNegocio,duration,-1452810000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:AdquisicionDerechosDeAsignacionGratuitaACuentaResultadoEjercicioAnterior,duration,-123960000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:AdquisicionDerechosDeAsignacionGratuitaComplementariosDelResultadoEjercicioAnterior,duration,-382278000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:AjustesPorCambioDeValor,instant,321065000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:CobrosPagosPorInstrumentosDePasivoFinanciero,duration,228047000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:CobrosPagosPorInstrumentosDePatrimonio,duration,-1063706000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:CobrosPorLaEmisionDeAccionesDeParticipadasQueNoDanLugarACambiosDeControl,duration,0,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:CobrosPorLaEnajenacionDeParticipacionesEnEmpresasDelGrupoAsociadasYUnidadesDeNegocio,duration,1869757000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:CobrosPorVentasDeAccionesDeParticipadasQueNoDanLugarACambiosDeControlYCobrosPorVentasDeAccionesPropias,duration,18248000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:DeterioroYResultadoPorEnajenacionesDeInstrumentosFinancieros,duration,-79165000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:DeterioroYResultadoPorEnajenacionesDelInmovilizado,duration,41011000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:DividendoACuenta,instant,0,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:FinanciacionCorrienteDeProyectosYDeudaConRecursoLimitado,instant,29814000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:FinanciacionNoCorrienteDeProyectosYDeudaConRecursoLimitado,instant,175649000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:FondosPropios,instant,5008354000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:GananciasPerdidasPorIngresosYGastosQuePuedenReclasificarseAResultadosAntesDeImpuestos,duration,-5817000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:GananciasPerdidasPorParticipacionesEnOtroResultadoGlobalDeLasAsociadasYNegociosConjuntosSegunElMetodoDeLaParticipacionQueSeReclasificaraAResultadosAntesDeImpuestos,duration,-120743000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:IncrementoDecrementoPorTransaccionesConAccionesPropiasPatrimonioNetoParticipadas,duration,1903000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:InmovilizadoEnProyectos,instant,224232000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:OtroResultadoGlobalAntesDeImpuestosCambioEnElValorRazonableDeInstrumentosDeDeuda,duration,0,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:OtrosFlujosDeEfectivoDeActividadesDeFinanciacion,duration,-422740000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:PagosPorAdquisicionesDeAccionesDeParticipadasQueNoDanLugarACambiosDeControlYPagosPorAdquisicionDeAccionesPropias,duration,-1081954000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:PagosPorDividendosYRemuneracionesDeOtrosInstrumentosDePatrimonio,duration,-394458000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:Reservas,instant,4188688000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:RestoDeIngresosYGastosQuePuedenReclasificarsePosteriormenteAlResultadoDelPeriodo,duration,-5817000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:RestoDeIngresosYGastosQuePuedenReclasificarsePosteriormenteAlResultadoImportesTransferidosAResultados,duration,0,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:ResultadoDeEntidadesIntegrantesDeLaActividadOrdinariaPorElMetodoDeParticipacion,duration,411880000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:ResultadoDeEntidadesNoIntegrantesDeLaActividadOrdinariaPorElMetodoDeParticipacion,duration,3369000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:ResultadoDelEjercicioAtribuidoALaEntidadDominante,instant,780123000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:SobranteDerechosDeAsignacionACuentaResultadoEjercicioAnterior,duration,64918000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:SobranteDerechosDeAsignacionComplementariosDelResultadoDelEjercicioAnterior,duration,218340000,-3,false,true,false
95980020140005558665-2023-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2023,acs:VariacionEnElPerimetroYOtrosEfectosDeMenorCuantia,duration,-491983000,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:AdquisicionDeOtrosActivos,duration,0.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:AdquisicionDeParticipacionesEnEmpresasDelGrupoAsociadasYUnidadesDeNegocio,duration,-1223724000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:AdquisicionDerechosDeAsignacionGratuitaACuentaResultadoEjercicioAnterior,duration,-118797000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:AdquisicionDerechosDeAsignacionGratuitaComplementariosDelResultadoEjercicioAnterior,duration,-395657000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:AjustesPorCambioDeValor,instant,308185000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:CobrosPagosPorInstrumentosDePasivoFinanciero,duration,1162646000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:CobrosPagosPorInstrumentosDePatrimonio,duration,-623592000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:CobrosPorLaEnajenacionDeParticipacionesEnEmpresasDelGrupoAsociadasYUnidadesDeNegocio,duration,15530000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:CobrosPorVentasDeAccionesDeParticipadasQueNoDanLugarACambiosDeControlYCobrosPorVentasDeAccionesPropias,duration,1757000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:DeterioroYResultadoPorEnajenacionesDeInstrumentosFinancieros,duration,11069000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:DeterioroYResultadoPorEnajenacionesDelInmovilizado,duration,515605000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:DividendoACuenta,instant,0.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:FinanciacionCorrienteDeProyectosYDeudaConRecursoLimitado,instant,127950000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:FinanciacionNoCorrienteDeProyectosYDeudaConRecursoLimitado,instant,144180000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:FondosPropios,instant,4406028000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:GananciasPerdidasPorIngresosYGastosQuePuedenReclasificarseAResultadosAntesDeImpuestos,duration,107147000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:GananciasPerdidasPorParticipacionesEnOtroResultadoGlobalDeLasAsociadasYNegociosConjuntosSegunElMetodoDeLaParticipacionQueSeReclasificaraAResultadosAntesDeImpuestos,duration,-201174000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:IncrementoDecrementoPorTransaccionesConAccionesPropiasPatrimonioNetoParticipadas,duration,1757000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:InmovilizadoEnProyectos,instant,301004000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:OtroResultadoGlobalAntesDeImpuestosCambioEnElValorRazonableDeInstrumentosDeDeuda,duration,0.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:OtrosFlujosDeEfectivoDeActividadesDeFinanciacion,duration,325735000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:PagosPorAdquisicionesDeAccionesDeParticipadasQueNoDanLugarACambiosDeControlYPagosPorAdquisicionDeAccionesPropias,duration,-625349000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:PagosPorDividendosYRemuneracionesDeOtrosInstrumentosDePatrimonio,duration,-368128000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:Reservas,instant,3634104000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:RestoDeIngresosYGastosQuePuedenReclasificarsePosteriormenteAlResultadoDelPeriodo,duration,107147000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:RestoDeIngresosYGastosQuePuedenReclasificarsePosteriormenteAlResultadoImportesTransferidosAResultados,duration,0.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:ResultadoDeEntidadesIntegrantesDeLaActividadOrdinariaPorElMetodoDeParticipacion,duration,71922000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:ResultadoDeEntidadesNoIntegrantesDeLaActividadOrdinariaPorElMetodoDeParticipacion,duration,3862000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:ResultadoDelEjercicioAtribuidoALaEntidadDominante,instant,827580000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:SobranteDerechosDeAsignacionACuentaResultadoEjercicioAnterior,duration,73730000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:SobranteDerechosDeAsignacionComplementariosDelResultadoDelEjercicioAnterior,duration,199447000.0,-3,false,true,false
95980020140005558665-2024-12-31-ESEF-ES-0,95980020140005558665,"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",2024,acs:VariacionEnElPerimetroYOtrosEfectosDeMenorCuantia,duration,-631654000.0,-3,false,true,false
95980020140005666335-2024-02-29-ESEF-ES-0,95980020140005666335,ADOLFO DOMINGUEZ SA,2023,adolfodominguez:AdzAdquisicionDeInmovilizadoMaterialIntangibleEInversionesInmobiliarias,duration,3887150,0,false,true,false
95980020140005666335-2024-02-29-ESEF-ES-0,95980020140005666335,ADOLFO DOMINGUEZ SA,2023,adolfodominguez:AdzAjustesPorResultadosPorBajasYEnajenacionesDelInmovilizado,duration,-66038,0,false,true,false
95980020140005666335-2024-02-29-ESEF-ES-0,95980020140005666335,ADOLFO DOMINGUEZ SA,2023,adolfodominguez:AdzCobrosPorLaEnajenacionODisposicionPorOtraViaDeInmovilizadoMaterialIntangibleEInversionesInmobiliarias,duration,-5078,0,false,true,false
95980020140005666335-2024-02-29-ESEF-ES-0,95980020140005666335,ADOLFO DOMINGUEZ SA,2023,adolfodominguez:AdzCobrosYReembolsosDePrestamosTomadosClasificadosComoActividadesDeFinanciacion,duration,2744822,0,false,true,false
95980020140005666335-2024-02-29-ESEF-ES-0,95980020140005666335,ADOLFO DOMINGUEZ SA,2023,adolfodominguez:AdzDeterioroYResultadoPorEnajenacionesDeInstrumentosFinancieros,duration,-209,0,false,true,false
95980020140005666335-2024-02-29-ESEF-ES-0,95980020140005666335,ADOLFO DOMINGUEZ SA,2023,adolfodominguez:AdzDeterioroYResultadoPorEnajenacionesDelInmovilizado,duration,-61297,0,false,true,false
95980020140005666335-2024-02-29-ESEF-ES-0,95980020140005666335,ADOLFO DOMINGUEZ SA,2023,adolfodominguez:AdzGananciaPerdidaAtribuibleALosPropietariosDeLaDominanteBalance,instant,730185,0,false,true,false
95980020140005666335-2024-02-29-ESEF-ES-0,95980020140005666335,ADOLFO DOMINGUEZ SA,2023,adolfodominguez:AdzMargenDeContribucion,duration,77637347,0,false,true,false
95980020140005666335-2024-02-29-ESEF-ES-0,95980020140005666335,ADOLFO DOMINGUEZ SA,2023,adolfodominguez:AdzResultadosPorBajaYEnajenacionDeInstrumentosFinancieros,duration,-0,0,false,true,false
95980020140005666335-2024-02-29-ESEF-ES-0,95980020140005666335,ADOLFO DOMINGUEZ SA,2023,adolfodominguez:AdzSaldosAcreedoresConLasAdministracionesPublicas,instant,3903175,0,false,true,false
95980020140005666335-2024-02-29-ESEF-ES-0,95980020140005666335,ADOLFO DOMINGUEZ SA,2023,adolfodominguez:AdzSaldosDeudoresConLasAdministracionesPublicas,instant,1675182,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:AcreedoresPorPrestacionDeServicios,instant,18557803,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:ActivosIntangibles,duration,2522212,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:AjustesPorResultadosFinancieros,duration,24836579,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:AnticiposDeClientes,instant,162063575,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:CambiosEnElCapitalCorrientePorComprasYVentasDeSueloEnElEjercicio,duration,15385208,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:CambiosEnElCapitalCorrienteSinComprasNiVentasDeSueloEnElEjercicio,duration,104888712,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:CapitalSocial,instant,43700000,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:ClientesEmpresasAsociadas,instant,17392779,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:ClientesPorVentasYPrestacionDeServicios,instant,42833776,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:CobrosPagosPorImpuestoSobreBeneficios,duration,-29212677,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:CobrosYPagosPorInstrumentosDePasivoFinanciero,duration,52715088,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:CobrosYPagosPorInstrumentosDePatrimonio,duration,-5791266,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:Construcciones,instant,5365623,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:CosteDirectoDePrestacionDeServicios,duration,-6331380,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:CosteDirectoDeVentas,duration,888183268,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:CreditosAEmpresasAsociadas,instant,55821296,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:DesinversionEnEmpresasDelGrupoYAsociadas,duration,-82985149,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:DeudaFinancieraACortoPlazoConVencimientoALargo,instant,153909133,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:DeudasACortoPlazoCorrientes,instant,83328160,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:DeudasALargoPlazo,instant,321366065,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:DeudasConEntidadesDeCredito,instant,27820653,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:DeudoresVarios,instant,689147,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:DiferenciasDeCambio,duration,39,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:DividendoACuenta,instant,-97044905,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:Ebitda,duration,172892633,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:GastosFinancierosPorDeudaConEntidadesDeCreditoNetos,duration,-26096336,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:GastosGenerales,duration,35098343,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:Gtosgles.Instrumentosdepatrimonio,duration,-6521701,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:IncorporacionALasExistenciasDeGastosFinancieros,duration,27115017,0,false,true,false
9598005H67MP8U20RW81-2024-03-31-ESEF-ES-0,9598005H67MP8U20RW81,AEDAS HOMES SA,2023,aedashomessa:IngresosPorVentas,duration,1144668867,0,false,true,false
